,name,count,probability,cumulative_probability
338,LYONS,82258,0.0005540774819746823,0.48466908938546577
337,HALE,82955,0.0005587723688542121,0.48522786175432
336,WOLFE,83112,0.000559829897175713,0.4857876916514957
335,TERRY,83437,0.0005620190481597118,0.48634971069965544
334,HORTON,83523,0.0005625983311893238,0.48691230903084476
333,DOMINGUEZ,83731,0.000563999387819083,0.48747630841866385
332,NEAL,83849,0.0005647942180225041,0.4880411026366864
331,BENSON,84233,0.0005673807841082134,0.4886084834207946
330,STEELE,84353,0.0005681890860099976,0.4891766725068046
329,SCHWARTZ,84699,0.0005705196898268085,0.4897471921966314
328,HOLT,84710,0.0005705937841678054,0.49031778598079917
327,VAZQUEZ,84926,0.000572048727591017,0.4908898347083902
326,VAUGHN,85037,0.0005727964068501674,0.49146263111524036
325,NORRIS,85212,0.0005739751804569359,0.4920366062956973
324,BARKER,85221,0.0005740358030995697,0.49261064209879685
323,WATTS,86228,0.0005808188032253752,0.4931914609020222
322,MCDANIEL,86317,0.0005814182938025318,0.49377287919582474
321,PARKS,86346,0.0005816136334287962,0.49435449282925353
320,JENNINGS,87038,0.0005862748410624183,0.494940767670316
319,COHEN,87226,0.0005875411807085468,0.4955283088510245
318,SUTTON,87373,0.0005885313505382324,0.4961168402015627
317,VEGA,87728,0.0005909225769976772,0.4967077627785604
316,FLEMING,87949,0.0005924111996667964,0.4973001739782272
315,MALDONADO,88016,0.0005928625015619593,0.49789303647978916
314,BECKER,88114,0.0005935226147817497,0.4984865590945709
313,FRAZIER,88325,0.0005949438789590534,0.49908150297352993
312,SHELTON,88326,0.0005949506148082349,0.4996764535883382
311,GREGORY,88810,0.0005982107658120978,0.5002746643541502
310,BYRD,88811,0.0005982175016612793,0.5008728818558115
309,RHODES,88917,0.000598931501674522,0.501471813357486
308,LOWE,89178,0.0006006895583109026,0.502072502915797
307,LEONARD,89198,0.0006008242752945333,0.5026733271910915
306,CRAIG,89591,0.0006034714640228764,0.5032767986551143
305,NUNEZ,90208,0.0006076274829678834,0.5038844261380822
304,CHAMBERS,90325,0.0006084155773221229,0.5044928417154043
303,POWERS,90401,0.0006089275018599195,0.5051017692172642
302,LAMBERT,90618,0.0006103891811323125,0.5057121583983966
301,SANTIAGO,90967,0.0006127399924966681,0.5063248983908932
300,CALDWELL,91338,0.0006152389925430175,0.5069401373834362
299,BARNETT,92287,0.000621631313416294,0.5075617686968525
298,CONTRERAS,92660,0.0006241437851610064,0.5081859124820135
297,ESTRADA,92831,0.0006252956153710488,0.5088112080973846
296,WADE,92834,0.0006253158229185935,0.5094365239203031
295,ORTEGA,93131,0.0006273163701255093,0.5100638402904286
294,BECK,93161,0.0006275184456009553,0.5106913587360296
293,ALVARADO,93723,0.0006313039928409778,0.5113226627288705
292,BATES,93743,0.0006314387098246085,0.5119541014386951
291,STANLEY,93817,0.0006319371626640421,0.5125860386013592
290,GUERRERO,94152,0.0006341936721398563,0.5132202322734991
289,KELLER,94300,0.0006351905778187233,0.5138554228513178
288,HOPKINS,94603,0.0006372315401207283,0.5144926543914385
287,BARRETT,95896,0.0006459409931124527,0.515138595384551
286,SANDOVAL,96303,0.0006486824837293374,0.5157872778682803
285,DOUGLAS,96425,0.0006495042573294846,0.5164367821256097
284,RIOS,96569,0.0006504742196116256,0.5170872563452213
283,PENA,98345,0.0006624370877580313,0.5177496934329794
282,VALDEZ,98610,0.000664222087791138,0.5184139155207705
281,DELGADO,98675,0.0006646599179879377,0.5190785754387585
280,PEARSON,98728,0.0006650169179945591,0.519743592356753
279,CURTIS,98958,0.000666566163306312,0.5204101585200593
278,SANTOS,98993,0.0006668019180276658,0.521076960438087
277,BANKS,99294,0.0006688294086313077,0.5217457898467184
276,WONG,99392,0.0006694895218510981,0.5224152793685695
275,HOLLAND,99885,0.0006728102954975947,0.5230880896640671
274,LUCAS,100417,0.0006763937672621712,0.5237644834313292
273,BREWER,100465,0.0006767170880228848,0.5244412005193521
272,NEWMAN,100491,0.0006768922201016048,0.5251180927394536
271,SCHNEIDER,100553,0.0006773098427508599,0.5257954025822045
270,DAY,101676,0.0006848742013817234,0.5264802767835862
269,MAY,101726,0.0006852109938408001,0.527165487777427
268,DAVIDSON,102044,0.0006873529938805281,0.5278528407713076
267,BOWMAN,102239,0.0006886664844709275,0.5285415072557785
266,FOWLER,102620,0.0006912328430090922,0.5292327400987876
265,LITTLE,102718,0.0006918929562288826,0.5299246330550165
264,WALSH,103216,0.0006952474091212868,0.5306198804641378
263,FIELDS,103242,0.0006954225412000068,0.5313153030053378
262,REID,104007,0.0007005754658238808,0.5320158784711617
261,WALTERS,104281,0.0007024210884996213,0.5327182995596613
260,SCHULTZ,104962,0.0007070082017922465,0.5334253077614536
259,CHEN,105544,0.0007109284660158997,0.5341362362274695
258,WELCH,105804,0.0007126797868030987,0.5348489160142726
257,MCCOY,106481,0.0007172399566989977,0.5355661559709717
256,SOTO,106631,0.0007182503340762279,0.5362844063050479
255,FULLER,106682,0.0007185938623844862,0.5370030001674324
254,BURTON,107158,0.0007218001265948967,0.5377248002940274
253,SIMS,107244,0.0007223794096245087,0.5384471797036519
252,GARRETT,107777,0.0007259696172382667,0.5391731493208901
251,WEBER,107866,0.0007265691078154233,0.5398997184287055
250,HANSON,109079,0.0007347396928726248,0.5406344581215782
249,DEAN,109230,0.0007357568060990366,0.5413702149276772
248,HOWELL,109634,0.0007384780891683767,0.5421086930168456
247,OLIVER,111641,0.0007519969384757168,0.5428606899553213
246,HARVEY,112136,0.0007553311838205765,0.5436160211391419
245,MONTGOMERY,112144,0.0007553850706140287,0.5443714062097559
244,WILLIAMSON,112216,0.0007558700517550993,0.545127276261511
243,JENSEN,112332,0.0007566514102601573,0.5458839276717712
242,GILBERT,112406,0.0007571498630995909,0.5466410775348708
241,MENDEZ,112736,0.0007593726933294974,0.5474004502282003
240,AUSTIN,113160,0.0007622286933824681,0.5481626789215828
239,SALAZAR,113468,0.0007643033349303808,0.5489269822565132
238,CARR,113892,0.0007671593349833514,0.5496941415914965
237,BISHOP,114034,0.0007681158255671294,0.5504622574170637
236,LYNCH,114448,0.0007709044671282847,0.5512331618841919
235,FRANKLIN,114859,0.0007736729011418955,0.5520068347853339
234,LAWSON,115186,0.0007758755238242574,0.5527827103091582
233,OBRIEN,115385,0.0007772159578113828,0.5535599262669695
232,JACOBS,115540,0.0007782600144345207,0.554338186281404
231,MUNOZ,117774,0.0007933079015060692,0.5551314941829101
230,MORRISON,117939,0.0007944193166210225,0.5559259134995311
229,GUZMAN,118390,0.0007974571846018945,0.556723370684133
228,BURKE,119175,0.0008027448262093993,0.5575261155103424
227,GREENE,119604,0.0008056345055082778,0.5583317500158507
226,GEORGE,119778,0.0008068065432658648,0.5591385565591165
225,HARPER,119868,0.0008074127696922029,0.5599459693288087
224,CARLSON,120124,0.0008091371470826757,0.5607551064758913
223,LARSON,121064,0.0008154688453133184,0.5615705753212047
222,WHEELER,121684,0.0008196450718058699,0.5623902203930106
221,WATKINS,122447,0.0008247845247313809,0.5632150049177419
220,VARGAS,123952,0.0008349219777495907,0.5640499268954915
219,GARZA,124130,0.0008361209589039039,0.5648860478543954
218,LAWRENCE,124321,0.0008374075060975769,0.5657234553604931
217,CHAPMAN,124614,0.0008393811099077666,0.5665628364704008
216,MATTHEWS,124839,0.000840896675973612,0.5674037331463745
215,WILLIS,125627,0.0008462045251286613,0.5682499376715031
214,RICHARDS,125653,0.0008463796572073811,0.5690963173287105
213,SILVA,126164,0.0008498216761391454,0.5699461390048496
212,AGUILAR,126399,0.000851404600696806,0.5707975436055464
211,PERKINS,126951,0.0008551227894450132,0.5716526663949913
210,CARPENTER,127073,0.0008559445630451605,0.5725086109580365
209,RILEY,127960,0.0008619192612691818,0.5733705302193057
208,LANE,128727,0.0008670856575914189,0.5742376158768971
207,RAY,128794,0.0008675369594865817,0.5751051528363837
206,JOHNSTON,128935,0.0008684867142211781,0.5759736395506049
205,ANDREWS,129320,0.000871080016156069,0.576844719566761
204,BERRY,129405,0.0008716525633364994,0.5777163721300975
203,ARMSTRONG,129982,0.0008755391483142449,0.5785919112784118
202,DUNCAN,130419,0.0008784827144065757,0.5794703939928184
201,HUDSON,130793,0.0008810019220004696,0.5803513959148189
200,CARROLL,131020,0.000882530959764678,0.5812339268745835
199,BRADLEY,131289,0.0008843429031945108,0.582118269777778
198,KNIGHT,131860,0.0008881890730771671,0.5830064588508552
197,CUNNINGHAM,131896,0.0008884315636477024,0.5838948904145029
196,ELLIOTT,132457,0.0008922103750385433,0.5847871007895414
195,HART,132466,0.0008922709976811772,0.5856793717872226
194,HOFFMAN,132645,0.0008934767146846719,0.5865728485019073
193,CASTRO,133254,0.0008975788468362266,0.5874704273487436
192,HANSEN,133474,0.0008990607336561642,0.5883694880823997
191,GRANT,134034,0.0009028328091978237,0.5892723208915975
190,HAWKINS,134066,0.0009030483563716328,0.5901753692479692
189,PETERS,134231,0.000904159771486586,0.5910795290194558
188,SPENCER,134443,0.0009055877715130713,0.5919851167909689
187,TRAN,136095,0.0009167153943609666,0.5929018321853299
186,ARNOLD,136315,0.0009181972811809043,0.5938200294665108
185,PIERCE,136517,0.0009195579227155743,0.5947395873892264
184,DUNN,136955,0.0009225082246570865,0.5956620956138835
183,KELLEY,137555,0.0009265497341660073,0.5965886453480496
182,PAYNE,138028,0.0009297357908288732,0.5975183811388785
181,GARDNER,138660,0.0009339928475116032,0.5984523739863901
180,STEPHENS,138742,0.000934545187144489,0.5993869191735346
179,DANIELS,138776,0.0009347742060166612,0.6003216933795512
178,WEAVER,138811,0.000935009960738015,0.6012567033402892
177,FERNANDEZ,139302,0.0009383172626861485,0.6021950206029754
176,RYAN,139335,0.0009385395457091391,0.6031335601486845
175,MEDINA,139353,0.0009386607909944067,0.6040722209396788
174,HERRERA,140786,0.000948313262871546,0.6050205342025504
173,NICHOLS,141936,0.0009560594894303109,0.6059765936919808
172,FERGUSON,142256,0.000958214961168402,0.6069348086531492
171,PATEL,145066,0.0009771426973685146,0.6079119513505177
170,SCHMIDT,145565,0.0009805038861101004,0.6088924552366278
169,MORENO,146088,0.000984026735232043,0.6098764819718598
168,RICE,146440,0.0009863977541439432,0.6108628797260038
167,ROSE,146924,0.000989657905147806,0.6118525376311517
166,FOX,147357,0.0009925745278434107,0.6128451121589951
165,WARREN,147906,0.000996272509044073,0.6138413846680392
164,MILLS,147909,0.0009962927165916178,0.6148376773846308
163,BOYD,149476,0.0010068477922590827,0.6158445251768899
162,MEYER,149664,0.0010081141319052112,0.6168526393087951
161,STONE,149802,0.001009043679092263,0.6178616829878874
160,HOLMES,150166,0.0010114955281943416,0.6188731785160817
159,BLACK,150186,0.0010116302451779722,0.6198848087612596
158,ROBERTSON,150299,0.0010123913961354856,0.6208972001573951
157,PALMER,150407,0.0010131188678470914,0.6219103190252422
156,HUNT,151986,0.0010237547737047348,0.6229340737989469
155,DIXON,152015,0.0010239501133309993,0.623958023912278
154,HICKS,153618,0.0010347476795689995,0.624992771591847
153,ROMERO,153772,0.0010357850003429557,0.6260285565921899
152,HUNTER,154410,0.0010400824721207749,0.6270686390643107
151,WAGNER,154516,0.0010407964721340175,0.6281094355364447
150,GORDON,154934,0.001043612057091899,0.6291530475935366
149,SHAW,155172,0.0010452151891971043,0.6301982627827337
148,MASON,155484,0.0010473167741417433,0.6312455795568754
147,PORTER,156848,0.0010565044724253566,0.6323020840293008
146,JIMENEZ,157475,0.0010607278498621787,0.633362811879163
145,CRAWFORD,158121,0.0010650792084334502,0.6344278910875965
144,SIMPSON,158241,0.0010658875103352343,0.6354937785979317
143,SNYDER,159363,0.0010734451331169163,0.6365672237310486
142,VASQUEZ,159989,0.0010776617747045572,0.6376448855057532
141,HENRY,161392,0.0010871121711062504,0.6387319976768594
140,BURNS,162153,0.0010922381523333982,0.6398242358291928
139,FREEMAN,162686,0.0010958283599471561,0.6409200641891399
138,TUCKER,162933,0.0010974921146949953,0.642017556303835
137,WASHINGTON,163036,0.0010981859071606934,0.6431157422109957
136,WEBB,163481,0.0011011833600464763,0.6442169255710422
135,OLSON,163502,0.0011013248128792885,0.6453182503839214
134,CASTILLO,165473,0.0011146011716160935,0.6464328515555375
133,MENDOZA,168567,0.0011354418889837619,0.6475682934445213
132,WOODS,168814,0.0011371056437316008,0.6487053990882529
131,ALVAREZ,168817,0.0011371258512791456,0.649842524939532
130,WELLS,170635,0.0011493716250911756,0.6509918965646232
129,KENNEDY,171636,0.0011561142101218919,0.652148010774745
128,RUIZ,175429,0.001181663286067453,0.6533296740608125
127,HARRISON,175577,0.00118266019174632,0.6545123342525588
126,MCDONALD,176094,0.0011861426257731736,0.655698476878332
125,OWENS,176334,0.001187759229576742,0.6568862361079087
124,MARSHALL,177213,0.001193680041007311,0.658079916148916
123,FORD,178397,0.001201655286438248,0.6592815714353543
122,MURRAY,178414,0.0012017697958743342,0.6604833412312286
121,STEVENS,181417,0.0012219975509664828,0.6617053387821952
120,ELLIS,181934,0.0012254799849933363,0.6629308187671885
119,BRYANT,183761,0.0012377863814480002,0.6641686051486365
118,GIBSON,184420,0.0012422253060586316,0.6654108304546952
117,CHAVEZ,185865,0.0012519586081259492,0.6666627890628212
116,HAYES,187473,0.0012627898536098571,0.667925578916431
115,COLE,187793,0.0012649453253479482,0.6691905242417789
114,WEST,188464,0.001269465080148758,0.6704599893219277
113,GRIFFIN,190636,0.0012840953445710515,0.6717440846664988
112,WALLACE,190760,0.0012849305898695617,0.6730290152563684
111,RAMOS,193096,0.0013006655335576268,0.6743296807899261
110,ALEXANDER,193443,0.0013030028732236194,0.6756326836631497
109,GONZALES,193934,0.001306310175171753,0.6769389938383215
108,KIM,194067,0.001307206043112897,0.6782461998814343
107,GRAHAM,194074,0.0013072531940571677,0.6795534530754915
106,HAMILTON,194331,0.0013089843072968221,0.6808624373827884
105,REYNOLDS,195598,0.0013175186282098266,0.6821799560109982
104,JORDAN,197212,0.0013283902887888236,0.6835083462997871
103,PATTERSON,198557,0.0013374500059379877,0.6848457963057251
102,SIMMONS,201650,0.0013582839874564747,0.6862040802931816
101,COLEMAN,208624,0.0014052597996484979,0.68760934009283
100,HENDERSON,210094,0.0014151614979453539,0.6890245015907754
99,FISHER,210279,0.0014164076300439378,0.6904409092208194
98,BARNES,210426,0.0014173977998736234,0.691858307020693
97,BUTLER,210879,0.0014204491395528585,0.6932787561602458
96,PERRY,212644,0.0014323379133582674,0.6947110940736041
95,GUTIERREZ,212905,0.001434095969994648,0.6961451900435988
94,JENKINS,213737,0.0014397001965136848,0.6975848902401125
93,ORTIZ,214683,0.0014460723098394166,0.6990309625499519
92,RUSSELL,215432,0.0014511174608763861,0.7004820800108282
91,SULLIVAN,215640,0.0014525185175061454,0.7019345985283344
90,POWELL,216553,0.0014586683478088865,0.7033932668761432
89,MORALES,217642,0.0014660036875675778,0.7048592705637108
88,ROSS,219961,0.0014816241218195568,0.7063408946855303
87,SANDERS,220902,0.001487962555899381,0.7078288572414296
86,FOSTER,221040,0.0014888921030864327,0.7093177493445161
85,LONG,223494,0.001505421876977919,0.710823171221494
84,MYERS,224824,0.0015143805563893602,0.7123375517778833
83,PRICE,228756,0.0015408659153711545,0.7138784176932544
82,HUGHES,229390,0.0015451364437522475,0.7154235541370066
81,CRUZ,231065,0.0015564189911313182,0.716979973128138
80,REYES,232511,0.0015661590290478174,0.7185461321571858
79,JAMES,233224,0.0015709616895142517,0.7201170938467
78,GRAY,236713,0.0015944630673086263,0.7217115569140086
77,BENNETT,239055,0.0016102384260917805,0.7233217953401003
76,BROOKS,240751,0.0016216624263036634,0.724943457766404
75,WATSON,242432,0.0016329853887778233,0.7265764431551819
74,WOOD,247299,0.0016657687667443529,0.7282422119219263
73,RICHARDSON,249533,0.0016808166538159013,0.7299230285757422
72,DIAZ,251772,0.0016958982201333577,0.7316189267958756
71,COX,253771,0.0017093631826472454,0.7333282899785228
70,WARD,254121,0.0017117207298607826,0.7350400107083837
69,HOWARD,254779,0.0017161529186222324,0.7367561636270059
68,KELLY,260385,0.001753914089133916,0.7385100777161399
67,GOMEZ,263590,0.0017755024857607348,0.7402855802019006
66,BELL,264752,0.0017833295425096782,0.7420689097444103
65,BAILEY,265916,0.0017911700709569846,0.7438600798153673
64,REED,267443,0.001801455712657188,0.7456615355280245
63,COOPER,270097,0.0018193326563849812,0.7474808681844095
62,PETERSON,275041,0.0018526346947384887,0.749333502879148
61,MORGAN,276400,0.0018617887137761945,0.7511952915929242
60,ROGERS,294403,0.001983054206591364,0.7531783457995156
59,COOK,294795,0.0019856946594705256,0.7551640404589861
58,RIVERA,299463,0.0020171376034499294,0.757181178062436
57,MURPHY,300501,0.0020241294149003627,0.7592053074773364
56,NGUYEN,310125,0.0020889552274234524,0.7612942627047599
55,MORRIS,311754,0.0020999279257401726,0.7633941906305001
54,FLORES,312615,0.002105727491885474,0.7654999181223855
53,STEWART,312899,0.00210764047305303,0.7676075585954385
52,EDWARDS,317070,0.0021357356999892113,0.7697432942954278
51,COLLINS,317848,0.0021409761906524454,0.7718842704860802
50,PARKER,324246,0.002184072153715904,0.7740683426397961
49,TORRES,325169,0.0021902893425104607,0.7762586319823065
48,TURNER,335663,0.002260975343821486,0.778519607326128
47,EVANS,342237,0.0023052568163408954,0.7808248641424689
46,PHILLIPS,351848,0.0023699950628246255,0.7831948592052935
45,CARTER,362548,0.002442068649067047,0.7856369278543606
44,ROBERTS,366215,0.0024667690080157345,0.7881036968623762
43,MITCHELL,367433,0.002474973272318844,0.7905786701346951
42,CAMPBELL,371953,0.002505419310619381,0.7930840894453145
41,RAMIREZ,388987,0.002620157765577643,0.7957042472108922
40,HILL,411770,0.0027736206174805485,0.7984778678283727
39,NELSON,412236,0.0027767595231991435,0.8012546273515718
